"","SERIALNO","PUMA","ST","WGTP","state","residence","family_structure","child1_age","child2_age","child3_age","child4_age","child5_age","parent1_age","parent2_age","disability_parent1","disability_parent2","disability_child1","disability_child2","disability_child3","disability_child4","disability_child5","cs_flag","breastfeeding","nontraditionalwork","immigration","parent1_max_work","maxshiftlength_parent1","maxworkweek_parent1","backtobackshifts_parent1","weekenddaysworked","parent1_first_max","backtobackshifts_parent2","workdaystart","user_trans_type","savings","vehicle1_value","vehicle2_value","vehicle1_owed","vehicle2_owed","debt_payment","privateplan_type","hlth_amt_parent_m","hlth_amt_family_m","hlth_costs_oop_m","userplantype","disability_medical_expenses_mnth","housing_override","housing_override_amt","home_type","fuel_source","energy_cost_override","energy_cost_override_amt","food_override","trans_override","trans_override_parent1_amt","trans_override_parent2_amt","other_override","disability_personal_expenses_m","disability_flag","fosterchild_flag","noncitizen_flag","felony_conviction_flag","parent2_max_work","maxshiftlength_parent2","maxworkweek_parent2","child1_foster_status","child2_foster_status","child3_foster_status","child4_foster_status","child5_foster_status","child1_immigration_status","child2_immigration_status","child3_immigration_status","child4_immigration_status","child5_immigration_status","itin","other_parent_timeoff_for_newborn","mother_timeoff_for_newborn","state_mctr","fli","tdi","baseline","compare_flag","snap_training","fullday_prek","fullday_k","recent_tanf_exit_flag","tanfwork"
"3867","2019HU0771690","00902","34",280,"New Jersey","Middlesex County (Southwest)","two-parent",10,17,18,-1,-1,51,39,"0","0","0","0","0","-9","-9",0,1,0,0,45,9,52,0.2,0.62,-0.58,0.3,"8:5","01",6810,26585,26604,15649,17127,9718,NA,0,0,638,"employer",0,"1",1400,"house","1",1,250,608,"0","0","0",620,0,NA,NA,NA,NA,25,5,39,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.9,9.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3868","2019HU0771704","01902","34",144,"New Jersey","Union County (Northwest)--Summit City & Westfield Town (North)","two-parent",15,-1,-1,-1,-1,63,54,"0","0","0","-9","-9","-9","-9",0,1,0,0,55,11,52,1.5,1.88,NA,NA,"8:50","02",4353,25873,25891,15499,16977,11909,"employer",0,0,631,"employer",0,"1",3000,"house","1",1,494,710,"0","0","0",566,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.3,10.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3869","2019HU0771757","01800","34",33,"New Jersey","Union County (Northeast)--Elizabeth City","two-parent",7,11,17,-1,-1,47,37,"0","0","0","0","0","-9","-9",0,1,0,0,40,8,52,0.8,0,2.42,0.3,"9:5","01",3858,21053,21072,14221,15700,6072,"employer",0,0,648,"employer",0,"1",1700,"apartment","1",1,170,565,"0","0","0",518,0,NA,NA,NA,NA,40,8,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.4,11.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3870","2019HU0771927","01503","34",113,"New Jersey","Morris County (East)--Lincoln Park Borough","two-parent",4,10,-1,-1,-1,41,34,"0","0","0","0","-9","-9","-9",0,0,0,1,40,8,52,0.2,0,NA,NA,"9:15","01",4324,16498,16517,0,0,14382,"employer",0,0,761,"employer",0,"1",1600,"apartment","1",1,282,650,"0","0","0",625,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","5","-9","-9","-9",NA,0,11.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3871","2019HU0772107","00800","34",26,"New Jersey","Hunterdon County","two-parent",16,18,-1,-1,-1,50,56,"0","0","0","0","-9","-9","-9",0,1,0,1,45,9,52,1,0.62,4.67,0.3,"13:50","01",6838,23066,23085,0,0,12993,"employer",0,0,1088,"employer",0,"1",2400,"house","1",1,40,747,"0","0","0",445,0,NA,NA,NA,NA,20,4,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.6,12.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3872","2019HU0772210","01402","34",84,"New Jersey","Essex County (South Central)--East Orange City","two-parent",11,14,15,-1,-1,46,49,"0","0","0","0","0","-9","-9",0,1,0,0,42,8,52,0.8,0.25,0.17,0.2,"7:45","02",4392,27455,27473,14594,16073,5774,"employer",0,0,1018,"employer",0,"1",2500,"apartment","1",1,408,623,"0","0","0",539,0,NA,NA,NA,NA,25,5,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,11,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3873","2019HU0772476","02302","34",145,"New Jersey","Mercer County (North)--Princeton Borough","two-parent",0,-1,-1,-1,-1,33,34,"0","0","0","-9","-9","-9","-9",0,1,0,1,70,14,52,-9,2,NA,0.2,NA,"",4085,22200,0,0,0,15130,"employer",0,0,785,"employer",0,"1",1800,"apartment","1",1,333,737,"0","0","0",636,0,NA,NA,NA,NA,60,12,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.6,10.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3874","2019HU0772621","00302","34",74,"New Jersey","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs","two-parent",11,13,-1,-1,-1,42,46,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,1,0,0.5,0.5,"8:50","01",5091,25773,25792,14521,15999,5235,"employer",0,0,816,"employer",0,"1",2500,"house","2",1,340,763,"0","0","0",700,0,NA,NA,NA,NA,35,7,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.6,13.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3875","2019HU0772751","02102","34",32,"New Jersey","Camden County (Central)--Lindenwold & Collingswood Boroughs","two-parent",7,9,11,-1,-1,47,44,"0","0","0","0","0","-9","-9",0,1,0,0,40,8,52,0.7,0,-0.5,0.7,"8:0","04",2945,27317,27336,14778,16256,14026,"employer",0,0,1052,"employer",0,"1",3000,"house","3",1,350,638,"0","0","0",594,0,NA,NA,NA,NA,40,8,45,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0,13.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3876","2019HU0772870","01101","34",69,"New Jersey","Monmouth County (Southeast)--Tinton Falls Borough (South)","two-parent",10,12,-1,-1,-1,48,48,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,1.2,0,-0.33,0.2,"6:45","01",5996,16995,17014,0,0,13190,"employer",0,0,970,"employer",0,"1",3000,"house","1",1,617,702,"0","0","0",749,0,NA,NA,NA,NA,60,12,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.9,8.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3877","2019HU0773284","01001","34",86,"New Jersey","Somerset County (North & West)","two-parent",16,-1,-1,-1,-1,48,51,"0","0","0","-9","-9","-9","-9",0,1,0,0,45,9,52,0.5,0.62,-1.83,0.5,"7:30","01",6194,28188,28207,15402,16881,8359,"employer",0,0,1130,"employer",0,"1",3100,"house","1",1,470,819,"0","0","0",556,0,NA,NA,NA,NA,35,7,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2,12.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3878","2019HU0773507","00907","34",91,"New Jersey","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough","two-parent",16,23,-1,-1,-1,51,49,"0","0","0","0","-9","-9","-9",0,1,0,0,50,10,52,0.1,1.25,1.42,0.1,"7:25","01",4361,20834,20852,15487,16965,14361,"employer",0,0,776,"employer",0,"1",2000,"house","1",1,524,797,"0","0","0",656,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,7.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3879","2019HU0773817","02002","34",23,"New Jersey","Burlington County (West Central)","two-parent",11,16,-1,-1,-1,49,57,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.8,0,0,0.8,"8:35","01",4945,19791,19810,15004,16482,5874,"employer",0,0,1036,"employer",0,"1",1600,"house","1",1,360,664,"0","0","0",588,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,5.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3880","2019HU0774167","01205","34",128,"New Jersey","Ocean County (Northeast)--Point Pleasant Borough","two-parent",3,-1,-1,-1,-1,35,35,"0","0","0","-9","-9","-9","-9",0,1,0,0,35,7,52,0.2,0,0.17,0.2,"7:45","01",7215,19082,19101,0,0,13363,"employer",0,0,901,"employer",0,"1",1000,"house","1",1,197,618,"0","0","0",701,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.1,7.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3881","2019HU0774662","00702","34",94,"New Jersey","Hudson County (Northeast)--Union City & Hoboken Cities","two-parent",2,-1,-1,-1,-1,37,34,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,1,0,-1.25,1,"7:35","01",6335,19559,0,14167,0,10280,"employer",0,0,775,"employer",0,"1",1700,"apartment","3",1,370,604,"0","0","0",415,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.9,14.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3882","2019HU0774813","01904","34",18,"New Jersey","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)","two-parent",5,7,11,15,-1,47,40,"0","0","0","0","0","0","-9",0,1,0,0,40,8,52,0.1,0,5.92,0.3,"13:45","10",5361,18548,18566,14155,15634,12554,"employer",0,0,977,"employer",0,"1",710,"house","1",1,180,628,"1","0","0",638,0,NA,NA,NA,NA,35,7,52,"0","0","0","0","-9","1","1","1","1","-9",NA,2.2,2.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3883","2019HU0775140","02201","34",40,"New Jersey","Gloucester County (Northeast)--Woodbury City","two-parent",14,21,-1,-1,-1,59,47,"0","0","0","0","-9","-9","-9",0,1,0,0,50,10,52,0.1,1.25,-0.5,0.6,"6:55","01",5090,20793,20812,15706,17185,8499,"employer",0,0,1004,"employer",0,"1",2400,"house","1",1,433,687,"0","0","0",635,0,NA,NA,NA,NA,80,16,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.9,7.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3884","2019HU0775316","01600","34",141,"New Jersey","Sussex County","two-parent",12,17,-1,-1,-1,51,48,"0","1","0","0","-9","-9","-9",0,1,0,0,36,7,52,0.1,0,NA,NA,"6:40","01",5719,24247,24266,0,0,12369,"employer",0,0,900,"employer",900,"1",1600,"house","4",1,500,703,"0","0","0",564,1782,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.2,14.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3885","2019HU0775495","00905","34",57,"New Jersey","Middlesex County (Northeast)--Carteret Borough","two-parent",14,24,-1,-1,-1,42,43,"0","0","0","0","-9","-9","-9",0,1,0,0,55,11,52,2.3,1.88,1.75,0.5,"9:50","01",4015,20352,20371,0,0,11367,"employer",0,0,1097,"employer",0,"1",2300,"house","1",1,350,702,"0","0","0",661,0,NA,NA,NA,NA,52,10,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.5,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3886","2019HU0775541","02002","34",130,"New Jersey","Burlington County (West Central)","two-parent",9,-1,-1,-1,-1,44,42,"0","0","0","-9","-9","-9","-9",0,1,0,0,46,9,52,0.1,0.75,-0.17,0.2,"7:25","01",2933,17050,17069,14946,16424,10818,"employer",0,0,911,"employer",0,"1",2700,"house","1",1,654,804,"0","0","0",574,0,NA,NA,NA,NA,45,9,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.5,15.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3887","2019HU0775742","02302","34",83,"New Jersey","Mercer County (North)--Princeton Borough","two-parent",10,17,-1,-1,-1,58,47,"0","0","0",NA,"-9","-9","-9",0,1,1,0,40,8,52,2.3,0,-10.67,0.7,"8:50","04",5662,22053,22072,14085,15564,12659,"employer",0,0,1041,"employer",0,"1",2000,"house","1",1,553,696,"0","0","0",641,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.2,5.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3888","2019HU0775755","00902","34",32,"New Jersey","Middlesex County (Southwest)","two-parent",15,-1,-1,-1,-1,39,45,"0","0","0","-9","-9","-9","-9",0,1,0,1,40,8,52,1.7,0,0.67,2.3,"8:30","02",6065,21646,21664,0,0,8664,"employer",0,0,341,"employer",0,"1",2800,"house","1",1,201,732,"0","0","0",538,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,11.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3889","2019HU0775873","01404","34",62,"New Jersey","Essex County (Southwest)","two-parent",10,14,16,-1,-1,49,50,"0","0","0","0","0","-9","-9",0,1,0,0,50,10,52,0,1.25,-2.5,NA,"5:20","01",6515,16378,16396,0,0,13016,"employer",0,0,836,"employer",0,"1",4300,"house","1",1,358,621,"0","0","0",573,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.2,8.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3890","2019HU0775955","01600","34",66,"New Jersey","Sussex County","two-parent",6,-1,-1,-1,-1,45,38,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,0.2,0,-2.33,0.2,"5:30","01",5512,23420,23439,14082,15560,10699,"employer",0,0,432,"employer",0,"1",1700,"house","4",1,293,655,"0","0","0",562,0,NA,NA,NA,NA,20,4,1,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2.5,13.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3891","2019HU0775977","00703","34",84,"New Jersey","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns","two-parent",3,-1,-1,-1,-1,31,32,"0","0","0","-9","-9","-9","-9",0,1,0,0,42,8,52,1,0.25,1.67,0.8,"7:50","01",3735,18463,18481,0,0,14040,"employer",0,0,1145,"employer",0,"1",2600,"apartment","1",1,292,1039,"0","0","0",572,0,NA,NA,NA,NA,45,9,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.9,12.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3892","2019HU0776089","01002","34",123,"New Jersey","Somerset County (South)","two-parent",0,3,-1,-1,-1,36,39,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.8,0,0,0.2,"9:5","01",6209,20036,20054,0,0,16467,"employer",0,0,950,"employer",0,"1",1600,"house","1",1,247,734,"0","0","0",491,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.1,7.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3893","2019HU0776180","01103","34",141,"New Jersey","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough","two-parent",16,-1,-1,-1,-1,50,56,"0","0","0","-9","-9","-9","-9",0,0,0,0,40,8,52,0.2,0,1.67,0.3,"7:20","01",4425,17829,17848,0,0,14635,NA,0,0,582,"employer",0,"1",1400,"apartment","1",1,330,838,"0","0","0",642,0,NA,NA,NA,NA,40,8,40,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2.3,8.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3894","2019HU0776424","01203","34",57,"New Jersey","Ocean County (North Central)","two-parent",1,3,6,8,10,35,32,"0","0","0","0","0","0","0",0,0,0,0,20,4,52,0.1,0,NA,NA,"10:55","01",5568,18705,18724,13175,14653,4940,NA,0,0,692,"employer",0,"1",2000,"house","1",1,238,678,"0","0","0",692,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1","1","3","3","3",NA,0,11.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3895","2019HU0776571","00306","34",34,"New Jersey","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs","two-parent",1,4,-1,-1,-1,33,32,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.2,0,-0.17,0.6,"7:15","01",4648,22662,22680,15167,16645,12945,NA,0,0,1121,"employer",0,"1",3400,"house","1",1,348,782,"0","0","0",545,0,NA,NA,NA,NA,42,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.3,12.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3896","2019HU0776635","01903","34",57,"New Jersey","Union County (Southwest)--Plainfield City & Westfield Town (South)","two-parent",0,3,5,6,-1,35,32,"0","0","0","0","0","0","-9",0,1,0,0,46,9,52,0.7,0.75,-1.83,0.8,"6:30","01",5382,18496,18514,0,0,14302,"employer",0,0,843,"employer",0,"1",1400,"house","1",1,340,672,"0","0","0",585,0,NA,NA,NA,NA,40,8,52,"0","0","0","0","-9","1","1","1","1","-9",NA,0.6,8.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3897","2019HU0777121","02302","34",125,"New Jersey","Mercer County (North)--Princeton Borough","two-parent",5,-1,-1,-1,-1,43,38,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,1,0,-1.42,1,"8:10","01",6168,22354,22373,14196,15674,7613,"employer",0,0,886,"employer",0,"1",1800,"house","3",1,260,807,"0","0","0",619,0,NA,NA,NA,NA,37,7,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.6,5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3898","2019HU0777522","00303","34",137,"New Jersey","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs","two-parent",1,3,-1,-1,-1,42,43,"0","0","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.8,0,-2.25,1,"8:35","01",6058,23995,24013,15345,16823,10102,"employer",0,0,713,"employer",0,"1",4300,"house","1",1,455,696,"0","0","0",764,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.3,14.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3899","2019HU0777552","00905","34",38,"New Jersey","Middlesex County (Northeast)--Carteret Borough","two-parent",6,17,20,-1,-1,44,42,"0","0","0","0","0","-9","-9",0,1,0,1,40,8,52,0.5,0,8.67,0.3,"15:20","01",4313,28236,28254,13337,14815,13356,NA,0,0,1127,"employer",0,"1",2100,"house","1",1,202,599,"0","0","0",499,0,NA,NA,NA,NA,40,8,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.5,16.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3900","2019HU0777767","02002","34",57,"New Jersey","Burlington County (West Central)","two-parent",5,10,-1,-1,-1,40,38,"0","0","0","0","-9","-9","-9",0,1,0,0,45,9,52,0.7,0.62,NA,NA,"5:30","01",5845,19330,19348,14804,16282,13746,"individual",0,0,919,"employer",0,"1",0,"house","1",1,262,785,"0","0","0",592,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.1,10.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3901","2019HU0778108","01301","34",159,"New Jersey","Essex County (Southeast)--Newark City (North & East)","two-parent",3,12,15,-1,-1,42,42,"1","1","0",NA,NA,"-9","-9",0,1,0,1,40,8,52,0.4,0,-7.75,0.5,"6:5","01",7535,26035,0,14684,0,8882,NA,0,0,500,"employer",1000,"1",1000,"apartment","1",1,240,588,"0","0","0",674,3164,NA,NA,NA,NA,40,8,52,"0","0","0","-9","-9","1","5","5","-9","-9",NA,2.1,10.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3902","2019HU0778490","01901","34",106,"New Jersey","Union County (North Central)--Roselle Park Borough","two-parent",7,-1,-1,-1,-1,45,42,"1","0","0","-9","-9","-9","-9",0,1,0,0,30,6,52,0.4,0,0.42,0.5,"9:15","01",5023,17885,17904,15864,17342,7419,"employer",0,0,816,"employer",816,"1",2300,"house","1",1,398,674,"0","0","0",558,1416,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.5,11.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3903","2019HU0778527","01205","34",95,"New Jersey","Ocean County (Northeast)--Point Pleasant Borough","two-parent",13,26,-1,-1,-1,50,52,"0","0","0","0","-9","-9","-9",0,0,0,0,50,10,52,1,1.25,NA,NA,"6:10","01",5114,29531,29550,14033,15511,14554,"individual",0,0,822,"employer",0,"1",4000,"house","1",1,512,581,"0","0","0",428,0,NA,NA,NA,NA,35,7,18,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.2,15.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3904","2019HU0779154","01401","34",48,"New Jersey","Essex County (Northeast)","two-parent",11,11,-1,-1,-1,35,34,"0","0","0","0","-9","-9","-9",0,1,0,0,38,7,52,0.3,0,-0.42,0.8,"7:10","01",4730,19979,19998,0,0,5461,"employer",0,0,793,"employer",0,"1",2400,"house","1",1,542,731,"0","0","0",646,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.1,8.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3905","2019HU0779179","02500","34",25,"New Jersey","Salem & Cumberland (North) Counties--Bridgeton City","two-parent",16,16,16,23,-1,51,46,"0","1","0",NA,NA,"0","-9",0,1,0,0,50,10,52,0.6,1.25,NA,0.5,"5:45","01",5433,17997,18016,15429,16907,13737,"employer",0,0,808,"employer",808,"1",2800,"house","1",1,360,816,"0","0","0",580,1244,NA,NA,NA,NA,40,8,52,"0","0","0","0","-9","1","1","1","1","-9",NA,1.6,9.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3906","2019HU0779185","00305","34",34,"New Jersey","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","two-parent",12,-1,-1,-1,-1,49,50,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,0.3,0,NA,NA,"6:40","01",3983,19526,19544,0,0,12561,"employer",0,0,711,"employer",0,"1",3700,"house","1",1,293,755,"0","0","0",716,0,NA,NA,NA,NA,50,10,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.4,12,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3907","2019HU0779337","02002","34",84,"New Jersey","Burlington County (West Central)","two-parent",12,-1,-1,-1,-1,47,44,"0","0","0","-9","-9","-9","-9",0,0,0,0,45,9,52,-9,0.62,NA,NA,NA,"11",4944,24510,0,15632,0,14508,"employer",0,0,782,"employer",0,"1",1100,"apartment","1",1,297,588,"1","0","0",533,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.3,7.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3908","2019HU0779552","00902","34",55,"New Jersey","Middlesex County (Southwest)","two-parent",7,-1,-1,-1,-1,44,40,"0","0","0","-9","-9","-9","-9",0,1,0,1,45,9,52,0.2,0.62,NA,NA,"6:30","01",5412,12881,0,0,0,13640,"employer",0,0,709,"employer",0,"1",1600,"apartment","3",1,435,672,"0","0","0",779,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","5","-9","-9","-9","-9",NA,0.2,7.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3909","2019HU0779558","01105","34",73,"New Jersey","Monmouth County (Northwest)--Keansburg Borough","two-parent",12,16,-1,-1,-1,52,52,"0","0","0","0","-9","-9","-9",0,0,0,0,50,10,52,2.3,1.25,-0.58,0.1,"8:20","06",7124,17803,17822,14726,16205,6423,"employer",0,0,735,"employer",0,"1",0,"house","1",1,475,553,"0","0","0",765,0,NA,NA,NA,NA,15,3,35,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.1,8.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3910","2019HU0779605","01700","34",65,"New Jersey","Warren County","two-parent",16,-1,-1,-1,-1,41,38,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,48,0.9,0,-1.42,0.3,"5:45","01",5797,29360,29379,14610,16088,12960,"employer",0,0,655,"employer",0,"1",1400,"house","4",1,453,606,"0","0","0",663,0,NA,NA,NA,NA,32,6,48,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.8,7.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3911","2019HU0779792","01503","34",204,"New Jersey","Morris County (East)--Lincoln Park Borough","two-parent",10,20,21,-1,-1,48,48,"0","0","0","0","0","-9","-9",0,1,0,0,60,12,52,0.8,2,-6.33,0.8,"6:35","01",4790,17421,17440,0,0,12124,"employer",0,0,827,"employer",0,"1",3000,"house","1",1,483,576,"0","0","0",685,0,NA,NA,NA,NA,44,8,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.7,13.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3912","2019HU0780164","02103","34",78,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","two-parent",1,-1,-1,-1,-1,42,39,"0","0","0","-9","-9","-9","-9",0,1,0,0,40,8,52,0.8,0,0.75,0.6,"8:10","01",4899,29983,30002,14049,15527,7738,"employer",0,0,821,"employer",0,"1",2000,"house","1",1,272,518,"0","0","0",681,0,NA,NA,NA,NA,45,9,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,10.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3913","2019HU0780519","01101","34",126,"New Jersey","Monmouth County (Southeast)--Tinton Falls Borough (South)","two-parent",7,8,-1,-1,-1,43,42,"0","0","0",NA,"-9","-9","-9",0,1,0,0,50,10,48,0.4,1.25,-7.92,0.2,"7:40","01",6026,25767,25786,0,0,11321,"individual",0,0,742,"employer",0,"1",0,"house","1",1,479,688,"0","0","0",507,0,NA,NA,NA,NA,30,6,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1,10.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3914","2019HU0781100","02201","34",95,"New Jersey","Gloucester County (Northeast)--Woodbury City","two-parent",7,-1,-1,-1,-1,45,47,"0","0","0","-9","-9","-9","-9",0,0,0,0,40,8,52,1.2,0,2,0.8,"8:5","04",4354,21895,21913,0,0,16200,"employer",0,0,616,"employer",0,"1",1800,"house","2",1,272,526,"0","0","0",609,0,NA,NA,NA,NA,40,8,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.3,13.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"3915","2019HU0781132","01106","34",61,"New Jersey","Monmouth County (Central)","two-parent",16,17,-1,-1,-1,52,45,"1","0","0","0","-9","-9","-9",0,1,0,0,50,10,52,1,1.25,NA,0.7,"9:10","01",4855,27154,27173,0,0,14420,"employer",0,0,826,"employer",826,"1",1100,"house","4",1,130,563,"0","0","0",650,1618,NA,NA,NA,NA,15,3,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.8,9.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
